assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	GTDB_accession	GTDB_domain	GTDB_phylum	GTDB_class	GTDB_order	GTDB_family	GTDB_genus	GTDB_species
GCA_016292335.1	2792798	14	14	87.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016342585.1	2026792	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016342615.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016432325.1	2093792	13	13	81.25	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016462605.1	2052164	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016463385.1	2026888	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016699305.1	1913988	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016699595.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016706365.1	2202734	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016706995.1	2035772	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016709185.1	2099665	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016710285.1	2268192	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016711215.1	1977087	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016711965.1	1978231	12	12	75.00	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016712635.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016713535.1	2026735	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016716175.1	2026763	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016716705.1	2478486	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016717175.1	1962667	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016718485.1	2052143	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016720015.1	2026724	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016721565.1	1869227	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016721625.1	2030800	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016743755.1	2026749	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016744855.1	2774599	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016764115.1	2044936	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016765075.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016765515.1	1964365	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016776815.1	2562705	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016778705.1	2026719	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016781735.1	2036010	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016781775.1	2036010	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016782545.1	2093373	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016783145.1	2052143	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016783345.1	2035772	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016783505.1	2172550	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016783645.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016784265.1	2026760	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016786465.1	2053517	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016788215.1	1869227	14	12	87.50	12.50	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016792605.1	2026786	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016793965.1	1913988	7	7	43.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016794225.1	1913988	13	11	81.25	12.50	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016794465.1	2026763	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016794565.1	2026780	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016795345.1	2052181	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016839265.1	2053490	15	15	93.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016839365.1	2799008	13	13	81.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016839635.1	2053489	6	6	37.50	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016840425.1	2798936	14	13	87.50	6.25	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016840465.1	2798940	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016840515.1	2798939	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016841325.1	281456	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016841825.1	2794343	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016842005.1	29372	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016844545.1	2026735	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016844565.1	2026734	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016845225.1	2026803	14	14	87.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016861265.1	2052139	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016866735.1	2053613	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016867055.1	2035772	14	13	87.50	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016867135.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016867455.1	2026736	13	13	81.25	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016867505.1	2026714	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016867835.1	2212469	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016869285.1	1913988	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016869515.1	1913988	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016870485.1	2900548	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016873475.1	1869227	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016875915.1	2026724	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016875995.1	2026724	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016887505.1	2044939	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016926295.1	2026736	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016926495.1	2599941	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016927125.1	2026780	7	7	43.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016927185.1	2250272	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016927565.1	2053589	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016927795.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016927995.1	2099670	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016928395.1	2044591	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016928695.1	2107588	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016928875.1	2035772	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016928935.1	2212470	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016929035.1	2093365	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016929055.1	2172550	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016929445.1	2035772	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016929715.1	2052148	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016929905.1	2212473	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016930435.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016930485.1	2035772	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016930595.1	2026780	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016930675.1	2026792	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016930695.1	2212470	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931175.1	2026764	14	14	87.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931225.1	2844909	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931325.1	2202144	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931515.1	2855610	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931535.1	2099667	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016931695.1	2052143	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932135.1	2026792	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932295.1	2855610	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932385.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932415.1	2725313	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932915.1	1978231	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016932965.1	2093365	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016933315.1	2093365	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016933955.1	2053527	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934095.1	2602803	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934215.1	2030811	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934265.1	2202144	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934455.1	2026735	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934595.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934635.1	2052148	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934675.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016934955.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016935335.1	2026735	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016935485.1	2026780	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016935655.1	2599821	14	14	87.50	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016935665.1	2026735	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936295.1	2026792	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936315.1	2026796	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936615.1	2026792	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936735.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936765.1	1913988	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016936855.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016937815.1	2202144	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017161645.1	2107588	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017161665.1	2107588	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017161705.1	2107588	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017302015.1	2202144	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017390595.1	2137878	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017393425.1	2021311	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017409875.1	2044939	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017411435.1	2044939	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017417265.1	2053615	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017421905.1	2044939	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017421975.1	1977087	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017442875.1	1903720	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017444215.1	1913988	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017453665.1	1869227	8	7	50.00	6.25	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017481725.1	2212473	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017507465.1	2053569	8	3	50.00	31.25	3	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017512095.1	2026720	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017558425.1	2044939	6	6	37.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017578085.1	1879010	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017608045.1	2077140	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017608505.1	2077140	15	15	93.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017609605.1	2077140	14	14	87.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017610385.1	2099673	14	14	87.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017620795.1	2044939	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017624275.1	2026792	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017640025.1	2026775	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017656255.1	1889774	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017656425.1	2026760	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017743605.1	1969742	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017857545.1	2250277	15	14	93.75	6.25	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017861095.1	2026735	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017861495.1	1879010	10	10	62.50	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017881725.1	2725311	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017889205.1	1903720	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017983775.1	2026720	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017985985.1	2687297	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017993175.1	2053689	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017993505.1	2026780	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017994815.1	1978231	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017995975.1	2499140	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017996775.1	2044939	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017997825.1	2044594	13	12	81.25	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017998785.1	2033014	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_017999075.1	2030827	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018001935.1	1978231	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018005655.1	2614250	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018006325.1	2080302	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018053165.1	2599935	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018053685.1	2052139	13	13	81.25	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018056595.1	55509	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018060745.1	1913988	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018061105.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018061255.1	1913989	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018221005.1	2599821	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018241565.1	1977087	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018263365.1	2026760	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018263395.1	2687197	14	14	87.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018266275.1	2807734	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018332375.1	2812848	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018335015.1	2306012	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018363925.1	712430	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018396415.1	2026714	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018399975.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018400915.1	2026760	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018401215.1	1903720	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018402195.1	1913989	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018432565.1	2212473	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018433535.1	2052184	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018434225.1	1879010	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018435005.1	2026780	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018435605.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018606645.1	2026724	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018609185.1	2052139	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018609785.1	2053589	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018609825.1	2306012	14	2	87.50	75.00	2	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018609925.1	1913989	9	9	56.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018609935.1	1904752	14	14	87.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018610025.1	2806419	11	11	68.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018644845.1	1869227	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018645275.1	2026799	14	13	87.50	6.25	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018648305.1	1898112	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018650465.1	1913988	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018651045.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018656335.1	1913989	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018657625.1	2026735	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018658465.1	1913988	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018662945.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018663685.1	1898112	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018663725.1	2304002	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018665225.1	1898112	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018666605.1	1932692	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018666955.1	1913988	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018669375.1	2026760	7	7	43.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018671315.1	2026724	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018675555.1	1898112	9	9	56.25	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018676555.1	2024844	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018676875.1	1913989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018692295.1	2026786	0	0	0.00	0.00	0	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018693395.1	2026760	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018693855.1	2053554	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018699495.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018700995.1	2026786	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018701105.1	2053634	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018701515.1	2053562	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018702995.1	2026735	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018725175.1	2986056	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018780035.1	2762020	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018812345.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018812485.1	1869227	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018812585.1	1869227	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018812925.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018813925.1	2052139	14	13	87.50	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018814055.1	2052139	7	7	43.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018814995.1	2052139	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018815065.1	1913988	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018816215.1	1869227	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018816645.1	2052139	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018817085.1	2052139	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018817195.1	2053573	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018817365.1	2052139	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018818105.1	2035772	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCA_018818265.1	2052139	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
